datetime_local,temperature_f,apparent_temperature_f,precipitation_inch,rain_inch,snowfall_inch,snow_depth_inch,weather_code,weather_description,wind_speed_mph,wind_gusts_mph,relative_humidity_pct,visibility_ft
2025-03-19T18:00,52.3,46.6,0.0,0.0,0.0,0.0,3,Overcast,5.2,15.0,49,
2025-03-19T19:00,48.3,42.4,0.0,0.0,0.0,0.0,3,Overcast,5.9,13.4,60,
2025-03-19T20:00,45.5,40.6,0.0,0.0,0.0,0.0,3,Overcast,4.5,13.2,72,
2025-03-19T21:00,46.6,41.5,0.0,0.0,0.0,0.0,3,Overcast,5.1,11.9,69,
2025-03-19T22:00,45.9,40.8,0.0,0.0,0.0,0.0,3,Overcast,5.5,11.6,75,
2025-03-19T23:00,44.6,39.4,0.0,0.0,0.0,0.0,3,Overcast,6.2,13.4,82,
2025-03-20T00:00,43.2,38.5,0.0,0.0,0.0,0.0,3,Overcast,5.4,13.2,88,
2025-03-20T01:00,42.0,37.7,0.0,0.0,0.0,0.0,3,Overcast,4.8,11.4,95,
2025-03-20T02:00,42.2,38.3,0.0,0.0,0.0,0.0,3,Overcast,4.1,11.0,97,
2025-03-20T03:00,42.8,39.3,0.0,0.0,0.0,0.0,3,Overcast,3.6,8.5,98,
2025-03-20T04:00,43.4,40.2,0.0,0.0,0.0,0.0,3,Overcast,3.3,7.8,97,
2025-03-20T05:00,43.7,40.0,0.0,0.0,0.0,0.0,3,Overcast,4.6,8.9,97,
2025-03-20T06:00,43.8,40.4,0.0,0.0,0.0,0.0,3,Overcast,4.0,9.8,97,
2025-03-20T07:00,43.8,40.1,0.0,0.0,0.0,0.0,3,Overcast,4.6,10.5,97,
2025-03-20T08:00,44.1,39.7,0.0,0.0,0.0,0.0,3,Overcast,6.1,13.2,96,
2025-03-20T09:00,44.5,39.5,0.0,0.0,0.0,0.0,3,Overcast,7.3,16.6,92,
2025-03-20T10:00,46.3,41.4,0.0,0.0,0.0,0.0,3,Overcast,7.8,18.3,90,
2025-03-20T11:00,48.5,43.3,0.0,0.0,0.0,0.0,3,Overcast,9.2,21.5,88,
2025-03-20T12:00,49.6,44.7,0.0,0.0,0.0,0.0,3,Overcast,9.2,21.9,87,
2025-03-20T13:00,50.4,45.2,0.0,0.0,0.0,0.0,3,Overcast,10.3,24.6,87,
2025-03-20T14:00,50.5,45.7,0.0,0.0,0.0,0.0,3,Overcast,9.5,24.8,89,
2025-03-20T15:00,49.8,44.8,0.0,0.0,0.0,0.0,3,Overcast,10.0,23.7,90,
2025-03-20T16:00,48.7,43.6,0.0,0.0,0.0,0.0,3,Overcast,10.0,24.2,93,
2025-03-20T17:00,47.8,42.9,0.0,0.0,0.0,0.0,3,Overcast,9.3,23.7,95,
2025-03-20T18:00,47.7,42.9,0.0,0.0,0.0,0.0,3,Overcast,8.9,21.5,94,
2025-03-20T19:00,46.8,42.7,0.0,0.0,0.0,0.0,3,Overcast,7.0,20.4,96,
2025-03-20T20:00,46.2,42.7,0.012,0.012,0.0,0.0,51,Light drizzle,5.5,13.9,97,
2025-03-20T21:00,47.8,45.9,0.004,0.004,0.0,0.0,51,Light drizzle,2.8,11.4,98,
2025-03-20T22:00,47.8,45.6,0.134,0.134,0.0,0.0,63,Moderate rain,3.7,8.9,98,
2025-03-20T23:00,48.2,45.7,0.272,0.272,0.0,0.0,63,Moderate rain,4.3,7.6,97,
2025-03-21T00:00,48.2,44.9,0.169,0.169,0.0,0.0,63,Moderate rain,6.1,12.8,96,
2025-03-21T01:00,48.3,44.1,0.059,0.059,0.0,0.0,61,Slight rain,7.3,14.3,91,
2025-03-21T02:00,47.3,41.4,0.043,0.043,0.0,0.0,55,Dense drizzle,10.7,21.9,91,
2025-03-21T03:00,47.2,40.1,0.028,0.028,0.0,0.0,53,Moderate drizzle,13.2,25.9,89,
2025-03-21T04:00,43.6,35.5,0.016,0.016,0.0,0.0,51,Light drizzle,13.3,29.5,85,
2025-03-21T05:00,40.4,30.7,0.004,0.004,0.0,0.0,51,Light drizzle,14.9,33.3,80,
2025-03-21T06:00,37.5,27.6,0.0,0.0,0.0,0.0,2,Partly cloudy,13.6,33.8,74,
2025-03-21T07:00,36.7,26.3,0.0,0.0,0.0,0.0,1,Mainly clear,13.8,30.9,68,
2025-03-21T08:00,36.5,25.6,0.0,0.0,0.0,0.0,0,Clear sky,14.5,32.9,63,
2025-03-21T09:00,39.1,28.1,0.0,0.0,0.0,0.0,0,Clear sky,15.0,34.9,59,
2025-03-21T10:00,39.3,27.7,0.0,0.0,0.0,0.0,0,Clear sky,15.8,37.4,54,
2025-03-21T11:00,40.4,28.9,0.0,0.0,0.0,0.0,0,Clear sky,15.8,37.8,49,
2025-03-21T12:00,42.5,32.4,0.0,0.0,0.0,0.0,0,Clear sky,15.6,38.0,42,
2025-03-21T13:00,44.4,34.5,0.0,0.0,0.0,0.0,0,Clear sky,16.0,38.3,37,
2025-03-21T14:00,46.3,36.8,0.0,0.0,0.0,0.0,0,Clear sky,15.1,38.0,32,
2025-03-21T15:00,47.8,38.1,0.0,0.0,0.0,0.0,0,Clear sky,14.3,36.2,30,
2025-03-21T16:00,48.3,37.9,0.0,0.0,0.0,0.0,0,Clear sky,13.8,34.0,31,
2025-03-21T17:00,48.6,37.3,0.0,0.0,0.0,0.0,0,Clear sky,13.7,32.7,30,
2025-03-21T18:00,47.5,37.4,0.0,0.0,0.0,0.0,0,Clear sky,11.1,31.3,33,
2025-03-21T19:00,45.3,36.0,0.0,0.0,0.0,0.0,0,Clear sky,9.6,25.3,37,
2025-03-21T20:00,43.7,34.9,0.0,0.0,0.0,0.0,0,Clear sky,8.7,21.3,41,
2025-03-21T21:00,43.9,35.5,0.0,0.0,0.0,0.0,0,Clear sky,7.8,19.9,41,
2025-03-21T22:00,42.6,35.0,0.0,0.0,0.0,0.0,0,Clear sky,6.2,17.0,45,
2025-03-21T23:00,40.4,34.1,0.0,0.0,0.0,0.0,0,Clear sky,3.7,13.2,55,
2025-03-22T00:00,38.8,33.2,0.0,0.0,0.0,0.0,0,Clear sky,2.4,7.6,62,
2025-03-22T01:00,37.6,32.0,0.0,0.0,0.0,0.0,0,Clear sky,2.5,4.5,66,
2025-03-22T02:00,36.6,31.1,0.0,0.0,0.0,0.0,0,Clear sky,2.6,5.1,70,
2025-03-22T03:00,37.2,30.7,0.0,0.0,0.0,0.0,0,Clear sky,4.7,9.8,67,
2025-03-22T04:00,37.0,30.5,0.0,0.0,0.0,0.0,2,Partly cloudy,4.7,10.3,69,
2025-03-22T05:00,36.7,30.4,0.0,0.0,0.0,0.0,3,Overcast,4.3,9.6,70,
2025-03-22T06:00,37.0,30.6,0.0,0.0,0.0,0.0,3,Overcast,4.6,9.6,70,
2025-03-22T07:00,37.1,30.7,0.0,0.0,0.0,0.0,3,Overcast,4.8,9.8,70,
2025-03-22T08:00,38.8,32.1,0.0,0.0,0.0,0.0,3,Overcast,5.8,12.1,68,
2025-03-22T09:00,42.4,36.0,0.0,0.0,0.0,0.0,3,Overcast,5.7,13.0,64,
2025-03-22T10:00,46.0,40.8,0.0,0.0,0.0,0.0,3,Overcast,4.0,12.8,62,
2025-03-22T11:00,50.5,45.4,0.0,0.0,0.0,0.0,3,Overcast,4.7,13.2,58,
2025-03-22T12:00,55.0,50.5,0.0,0.0,0.0,0.0,3,Overcast,6.3,17.2,48,
2025-03-22T13:00,58.2,53.8,0.0,0.0,0.0,0.0,1,Mainly clear,6.5,17.4,43,
2025-03-22T14:00,60.6,53.6,0.0,0.0,0.0,0.0,3,Overcast,12.2,27.1,32,
2025-03-22T15:00,58.4,49.3,0.0,0.0,0.0,0.0,3,Overcast,12.9,31.8,39,
2025-03-22T16:00,57.1,48.1,0.004,0.004,0.0,0.0,51,Light drizzle,13.2,30.6,42,
2025-03-22T17:00,56.6,48.7,0.0,0.0,0.0,0.0,1,Mainly clear,11.2,30.6,46,
2025-03-22T18:00,56.9,49.8,0.0,0.0,0.0,0.0,1,Mainly clear,9.2,25.1,44,
2025-03-22T19:00,54.2,45.6,0.0,0.0,0.0,0.0,2,Partly cloudy,12.9,26.6,50,
2025-03-22T20:00,48.8,41.9,0.0,0.0,0.0,0.0,0,Clear sky,9.9,30.9,66,
2025-03-22T21:00,48.4,41.0,0.0,0.0,0.0,0.0,0,Clear sky,10.2,26.8,63,
2025-03-22T22:00,45.6,36.1,0.0,0.0,0.0,0.0,0,Clear sky,13.4,29.5,59,
2025-03-22T23:00,42.4,32.2,0.0,0.0,0.0,0.0,0,Clear sky,12.5,32.0,49,
2025-03-23T00:00,39.7,30.6,0.0,0.0,0.0,0.0,0,Clear sky,10.3,28.0,58,
2025-03-23T01:00,36.3,27.0,0.0,0.0,0.0,0.0,0,Clear sky,10.7,24.6,62,
2025-03-23T02:00,33.1,23.3,0.0,0.0,0.0,0.0,0,Clear sky,10.6,24.4,59,
2025-03-23T03:00,30.6,20.1,0.0,0.0,0.0,0.0,0,Clear sky,11.3,26.4,55,
2025-03-23T04:00,28.9,19.0,0.0,0.0,0.0,0.0,0,Clear sky,9.8,26.2,58,
2025-03-23T05:00,28.1,17.9,0.0,0.0,0.0,0.0,0,Clear sky,10.5,23.7,57,
2025-03-23T06:00,27.8,17.5,0.0,0.0,0.0,0.0,0,Clear sky,10.4,24.6,55,
2025-03-23T07:00,27.6,18.1,0.0,0.0,0.0,0.0,0,Clear sky,8.5,23.0,57,
2025-03-23T08:00,28.9,20.1,0.0,0.0,0.0,0.0,0,Clear sky,7.1,19.2,57,
2025-03-23T09:00,32.9,23.4,0.0,0.0,0.0,0.0,0,Clear sky,8.9,21.9,50,
2025-03-23T10:00,35.2,25.8,0.0,0.0,0.0,0.0,0,Clear sky,8.7,22.1,46,
2025-03-23T11:00,37.5,29.4,0.0,0.0,0.0,0.0,0,Clear sky,7.6,22.1,41,
2025-03-23T12:00,39.8,33.6,0.0,0.0,0.0,0.0,0,Clear sky,6.6,20.6,39,
2025-03-23T13:00,41.8,37.0,0.0,0.0,0.0,0.0,1,Mainly clear,5.4,18.8,37,
2025-03-23T14:00,43.7,39.7,0.0,0.0,0.0,0.0,3,Overcast,4.0,16.8,37,
2025-03-23T15:00,45.1,40.9,0.0,0.0,0.0,0.0,3,Overcast,2.9,13.9,37,
2025-03-23T16:00,46.0,40.7,0.0,0.0,0.0,0.0,3,Overcast,2.1,11.6,36,
2025-03-23T17:00,46.5,40.2,0.0,0.0,0.0,0.0,3,Overcast,2.6,9.6,36,
2025-03-23T18:00,46.0,39.4,0.0,0.0,0.0,0.0,3,Overcast,3.5,9.2,39,
2025-03-23T19:00,44.0,37.2,0.0,0.0,0.0,0.0,3,Overcast,5.1,10.5,50,
2025-03-23T20:00,40.3,33.1,0.0,0.0,0.0,0.0,3,Overcast,6.8,15.7,62,
2025-03-23T21:00,39.5,32.7,0.0,0.0,0.0,0.0,3,Overcast,5.6,13.9,63,
2025-03-23T22:00,39.4,32.9,0.0,0.0,0.0,0.0,3,Overcast,5.1,12.5,65,
2025-03-23T23:00,39.6,33.0,0.0,0.0,0.0,0.0,3,Overcast,6.2,12.8,71,
2025-03-24T00:00,39.1,32.6,0.0,0.0,0.0,0.0,3,Overcast,6.4,14.8,76,
2025-03-24T01:00,39.7,33.2,0.0,0.0,0.0,0.0,3,Overcast,6.3,13.6,73,
2025-03-24T02:00,40.1,33.4,0.0,0.0,0.0,0.0,3,Overcast,7.0,15.2,75,
2025-03-24T03:00,40.1,33.5,0.004,0.004,0.0,0.0,51,Light drizzle,7.2,15.7,77,
2025-03-24T04:00,39.7,32.3,0.024,0.024,0.0,0.0,53,Moderate drizzle,8.8,18.3,77,
2025-03-24T05:00,39.5,32.5,0.0,0.0,0.0,0.0,3,Overcast,8.2,18.3,81,
2025-03-24T06:00,39.4,32.1,0.004,0.004,0.0,0.0,51,Light drizzle,8.7,19.2,79,
2025-03-24T07:00,39.8,32.4,0.02,0.02,0.0,0.0,53,Moderate drizzle,8.9,19.7,77,
2025-03-24T08:00,40.0,32.7,0.035,0.035,0.0,0.0,53,Moderate drizzle,9.6,19.5,84,
2025-03-24T09:00,40.1,34.8,0.016,0.016,0.0,0.0,51,Light drizzle,5.1,18.6,85,
2025-03-24T10:00,42.6,36.9,0.031,0.031,0.0,0.0,53,Moderate drizzle,7.2,16.8,86,
2025-03-24T11:00,44.6,39.7,0.059,0.059,0.0,0.0,61,Slight rain,7.3,15.4,93,
2025-03-24T12:00,47.5,43.6,0.051,0.051,0.0,0.0,61,Slight rain,6.8,16.1,95,
2025-03-24T13:00,50.0,46.7,0.02,0.02,0.0,0.0,53,Moderate drizzle,6.2,15.9,91,
2025-03-24T14:00,50.0,47.1,0.043,0.043,0.0,0.0,55,Dense drizzle,6.2,14.5,96,
2025-03-24T15:00,49.5,48.5,0.11,0.11,0.0,0.0,63,Moderate rain,1.4,13.2,97,
2025-03-24T16:00,49.6,48.0,0.063,0.063,0.0,0.0,61,Slight rain,3.0,6.3,97,
2025-03-24T17:00,49.8,47.0,0.031,0.031,0.0,0.0,53,Moderate drizzle,5.9,11.4,97,
2025-03-24T18:00,50.7,47.9,0.0,0.0,0.0,0.0,3,Overcast,6.4,13.4,95,
2025-03-24T19:00,50.0,47.4,0.0,0.0,0.0,0.0,1,Mainly clear,5.5,12.8,95,
2025-03-24T20:00,48.2,45.1,0.0,0.0,0.0,0.0,0,Clear sky,5.7,10.7,96,
2025-03-24T21:00,45.4,41.9,0.0,0.0,0.0,0.0,0,Clear sky,5.1,9.2,98,
2025-03-24T22:00,44.8,40.7,0.0,0.0,0.0,0.0,0,Clear sky,6.0,11.4,97,
2025-03-24T23:00,43.9,39.9,0.0,0.0,0.0,0.0,3,Overcast,5.3,11.4,97,
2025-03-25T00:00,43.7,39.2,0.0,0.0,0.0,0.0,3,Overcast,6.5,12.1,97,
2025-03-25T01:00,43.9,39.1,0.0,0.0,0.0,0.0,3,Overcast,7.2,14.1,97,
2025-03-25T02:00,43.9,38.9,0.0,0.0,0.0,0.0,3,Overcast,7.0,14.1,92,
2025-03-25T03:00,43.4,38.0,0.0,0.0,0.0,0.0,3,Overcast,6.6,13.2,83,
2025-03-25T04:00,42.8,37.6,0.0,0.0,0.0,0.0,3,Overcast,5.1,12.3,79,
2025-03-25T05:00,42.5,36.4,0.0,0.0,0.0,0.0,3,Overcast,6.4,11.9,73,
2025-03-25T06:00,42.1,35.5,0.0,0.0,0.0,0.0,2,Partly cloudy,6.7,13.9,69,
2025-03-25T07:00,40.7,34.3,0.0,0.0,0.0,0.0,2,Partly cloudy,6.0,13.9,69,
2025-03-25T08:00,41.9,35.0,0.0,0.0,0.0,0.0,3,Overcast,7.1,15.2,67,
2025-03-25T09:00,46.8,41.0,0.0,0.0,0.0,0.0,3,Overcast,5.7,12.8,64,
2025-03-25T10:00,49.8,41.2,0.0,0.0,0.0,0.0,3,Overcast,10.9,22.8,47,
2025-03-25T11:00,51.2,41.6,0.0,0.0,0.0,0.0,0,Clear sky,12.9,31.3,39,
2025-03-25T12:00,52.7,44.1,0.0,0.0,0.0,0.0,0,Clear sky,13.4,31.5,35,
2025-03-25T13:00,54.4,46.9,0.0,0.0,0.0,0.0,0,Clear sky,12.5,32.2,34,
2025-03-25T14:00,56.5,47.4,0.0,0.0,0.0,0.0,2,Partly cloudy,15.3,34.9,28,
2025-03-25T15:00,55.8,46.3,0.0,0.0,0.0,0.0,1,Mainly clear,13.1,35.8,31,
2025-03-25T16:00,57.4,48.0,0.0,0.0,0.0,0.0,3,Overcast,12.4,30.6,26,
2025-03-25T17:00,57.1,48.0,0.0,0.0,0.0,0.0,1,Mainly clear,10.0,31.1,28,
2025-03-25T18:00,55.3,47.5,0.0,0.0,0.0,0.0,0,Clear sky,7.8,23.7,34,
2025-03-25T19:00,50.6,45.4,0.0,0.0,0.0,0.0,1,Mainly clear,3.5,17.2,49,
2025-03-25T20:00,48.7,42.9,0.0,0.0,0.0,0.0,3,Overcast,3.9,7.8,48,
2025-03-25T21:00,47.7,42.2,0.0,0.0,0.0,0.0,2,Partly cloudy,3.5,7.8,53,
2025-03-25T22:00,47.8,43.5,0.0,0.0,0.0,0.0,3,Overcast,1.3,6.7,54,
2025-03-25T23:00,46.0,40.7,0.0,0.0,0.0,0.0,3,Overcast,3.7,7.2,59,
2025-03-26T00:00,45.9,40.5,0.0,0.0,0.0,0.0,3,Overcast,3.9,8.1,61,
2025-03-26T01:00,44.1,37.3,0.0,0.0,0.0,0.0,3,Overcast,6.2,15.0,57,
2025-03-26T02:00,42.2,34.9,0.0,0.0,0.0,0.0,3,Overcast,7.2,15.4,60,
2025-03-26T03:00,40.7,33.6,0.0,0.0,0.0,0.0,2,Partly cloudy,6.7,16.3,62,
2025-03-26T04:00,39.1,32.5,0.0,0.0,0.0,0.0,2,Partly cloudy,5.3,14.3,65,
2025-03-26T05:00,37.1,30.5,0.0,0.0,0.0,0.0,3,Overcast,5.4,11.6,70,
2025-03-26T06:00,36.3,29.9,0.0,0.0,0.0,0.0,3,Overcast,4.9,12.1,73,
2025-03-26T07:00,35.5,29.7,0.0,0.0,0.0,0.0,1,Mainly clear,3.6,10.7,76,
2025-03-26T08:00,37.0,31.6,0.0,0.0,0.0,0.0,3,Overcast,2.9,7.8,75,
2025-03-26T09:00,41.9,37.2,0.0,0.0,0.0,0.0,3,Overcast,1.7,7.2,64,
2025-03-26T10:00,43.9,38.6,0.0,0.0,0.0,0.0,3,Overcast,2.3,8.9,55,
2025-03-26T11:00,44.4,39.1,0.0,0.0,0.0,0.0,3,Overcast,1.9,8.7,50,
2025-03-26T12:00,46.5,40.4,0.0,0.0,0.0,0.0,3,Overcast,3.6,11.6,46,
2025-03-26T13:00,48.2,41.0,0.0,0.0,0.0,0.0,3,Overcast,7.1,19.7,41,
2025-03-26T14:00,47.7,39.9,0.0,0.0,0.0,0.0,1,Mainly clear,7.7,21.5,45,
2025-03-26T15:00,49.7,43.0,0.0,0.0,0.0,0.0,1,Mainly clear,7.8,21.9,44,
2025-03-26T16:00,48.3,39.3,0.0,0.0,0.0,0.0,3,Overcast,10.9,27.5,40,
2025-03-26T17:00,44.2,36.0,0.004,0.004,0.0,0.0,51,Light drizzle,9.7,26.4,57,
2025-03-26T18:00,44.7,36.3,0.0,0.0,0.0,0.0,1,Mainly clear,9.1,22.8,49,
2025-03-26T19:00,43.5,35.3,0.0,0.0,0.0,0.0,1,Mainly clear,8.4,20.8,50,
2025-03-26T20:00,41.5,33.2,0.0,0.0,0.0,0.0,0,Clear sky,8.6,20.1,53,
2025-03-26T21:00,40.2,32.2,0.0,0.0,0.0,0.0,0,Clear sky,7.8,21.5,55,
2025-03-26T22:00,38.8,31.2,0.0,0.0,0.0,0.0,0,Clear sky,6.8,17.4,59,
2025-03-26T23:00,37.3,29.8,0.0,0.0,0.0,0.0,0,Clear sky,6.6,15.2,61,
2025-03-27T00:00,35.9,28.4,0.0,0.0,0.0,0.0,0,Clear sky,6.3,14.3,65,
2025-03-27T01:00,34.8,27.3,0.0,0.0,0.0,0.0,0,Clear sky,6.4,14.5,66,
2025-03-27T02:00,33.8,26.4,0.0,0.0,0.0,0.0,0,Clear sky,6.1,14.3,69,
2025-03-27T03:00,33.0,25.3,0.0,0.0,0.0,0.0,0,Clear sky,6.7,14.8,70,
2025-03-27T04:00,32.6,25.0,0.0,0.0,0.0,0.0,0,Clear sky,6.4,14.8,70,
2025-03-27T05:00,32.3,24.9,0.0,0.0,0.0,0.0,0,Clear sky,5.7,14.1,69,
2025-03-27T06:00,31.8,24.7,0.0,0.0,0.0,0.0,0,Clear sky,5.1,12.8,71,
2025-03-27T07:00,31.3,24.3,0.0,0.0,0.0,0.0,0,Clear sky,4.9,11.0,75,
2025-03-27T08:00,32.9,26.0,0.0,0.0,0.0,0.0,0,Clear sky,5.1,11.4,74,
2025-03-27T09:00,36.6,28.2,0.0,0.0,0.0,0.0,0,Clear sky,7.4,18.1,53,
2025-03-27T10:00,38.9,29.6,0.0,0.0,0.0,0.0,0,Clear sky,8.9,22.4,41,
2025-03-27T11:00,40.9,32.4,0.0,0.0,0.0,0.0,0,Clear sky,9.0,23.3,37,
2025-03-27T12:00,43.2,35.9,0.0,0.0,0.0,0.0,0,Clear sky,9.2,24.2,36,
2025-03-27T13:00,45.5,38.7,0.0,0.0,0.0,0.0,0,Clear sky,9.7,24.8,34,
2025-03-27T14:00,47.2,40.5,0.0,0.0,0.0,0.0,0,Clear sky,9.7,25.5,33,
2025-03-27T15:00,48.6,41.2,0.0,0.0,0.0,0.0,0,Clear sky,9.2,24.8,30,
2025-03-27T16:00,49.4,41.4,0.0,0.0,0.0,0.0,0,Clear sky,8.6,23.3,30,
2025-03-27T17:00,49.5,40.3,0.0,0.0,0.0,0.0,0,Clear sky,8.7,21.5,29,
2025-03-27T18:00,48.9,40.6,0.0,0.0,0.0,0.0,0,Clear sky,6.9,21.0,31,
2025-03-27T19:00,45.6,39.5,0.0,0.0,0.0,0.0,0,Clear sky,3.4,15.7,46,
2025-03-27T20:00,42.3,36.8,0.0,0.0,0.0,0.0,0,Clear sky,2.8,6.9,59,
2025-03-27T21:00,43.0,36.9,0.0,0.0,0.0,0.0,0,Clear sky,3.7,8.7,52,
2025-03-27T22:00,41.9,35.7,0.0,0.0,0.0,0.0,0,Clear sky,3.8,7.6,54,
2025-03-27T23:00,41.3,34.2,0.0,0.0,0.0,0.0,0,Clear sky,5.5,10.7,52,
2025-03-28T00:00,40.7,32.7,0.0,0.0,0.0,0.0,0,Clear sky,7.5,15.4,52,
2025-03-28T01:00,40.2,32.1,0.0,0.0,0.0,0.0,2,Partly cloudy,7.7,15.9,52,
2025-03-28T02:00,39.9,31.7,0.0,0.0,0.0,0.0,3,Overcast,7.8,17.2,53,
2025-03-28T03:00,41.0,32.8,0.0,0.0,0.0,0.0,2,Partly cloudy,8.4,17.7,54,
2025-03-28T04:00,41.1,33.2,0.0,0.0,0.0,0.0,1,Mainly clear,7.8,17.9,56,
2025-03-28T05:00,40.2,33.1,0.0,0.0,0.0,0.0,3,Overcast,6.2,16.6,60,
2025-03-28T06:00,39.9,32.9,0.0,0.0,0.0,0.0,2,Partly cloudy,6.3,12.8,63,
2025-03-28T07:00,40.1,33.4,0.0,0.0,0.0,0.0,3,Overcast,6.1,12.8,66,
2025-03-28T08:00,42.0,35.4,0.0,0.0,0.0,0.0,3,Overcast,6.3,12.8,65,
2025-03-28T09:00,46.7,41.2,0.0,0.0,0.0,0.0,3,Overcast,4.7,11.9,61,
2025-03-28T10:00,51.3,46.5,0.0,0.0,0.0,0.0,2,Partly cloudy,3.3,10.5,53,
2025-03-28T11:00,54.6,50.4,0.0,0.0,0.0,0.0,1,Mainly clear,3.8,12.3,46,
2025-03-28T12:00,56.8,53.8,0.0,0.0,0.0,0.0,3,Overcast,4.4,13.9,44,
2025-03-28T13:00,58.2,54.0,0.0,0.0,0.0,0.0,3,Overcast,5.1,14.8,44,
2025-03-28T14:00,58.8,53.2,0.0,0.0,0.0,0.0,3,Overcast,6.3,16.1,44,
2025-03-28T15:00,59.2,53.6,0.0,0.0,0.0,0.0,3,Overcast,6.5,16.3,45,
2025-03-28T16:00,59.6,54.1,0.0,0.0,0.0,0.0,3,Overcast,6.3,16.3,44,
2025-03-28T17:00,59.3,54.4,0.0,0.0,0.0,0.0,3,Overcast,5.1,15.2,46,
2025-03-28T18:00,58.3,54.1,0.0,0.0,0.0,0.0,3,Overcast,4.3,12.8,51,
2025-03-28T19:00,54.6,50.6,0.0,0.0,0.0,0.0,3,Overcast,5.0,10.7,63,
2025-03-28T20:00,51.6,48.7,0.0,0.0,0.0,0.0,3,Overcast,3.6,11.0,76,
2025-03-28T21:00,54.3,50.4,0.004,0.004,0.0,0.0,51,Light drizzle,4.8,11.6,64,
2025-03-28T22:00,52.7,50.1,0.012,0.012,0.0,0.0,51,Light drizzle,2.0,9.8,69,
2025-03-28T23:00,52.2,48.9,0.0,0.0,0.0,0.0,2,Partly cloudy,4.2,7.8,74,
2025-03-29T00:00,51.1,47.9,0.0,0.0,0.0,0.0,3,Overcast,3.8,7.8,76,
2025-03-29T01:00,51.4,47.8,0.0,0.0,0.0,0.0,3,Overcast,4.8,10.1,74,
2025-03-29T02:00,51.8,49.0,0.012,0.012,0.0,0.0,51,Light drizzle,3.5,9.4,77,
2025-03-29T03:00,52.1,48.5,0.0,0.0,0.0,0.0,0,Clear sky,6.0,11.0,80,
2025-03-29T04:00,51.0,47.3,0.0,0.0,0.0,0.0,3,Overcast,6.2,11.9,83,
2025-03-29T05:00,51.8,47.6,0.0,0.0,0.0,0.0,3,Overcast,8.1,15.7,83,
2025-03-29T06:00,52.7,48.2,0.0,0.0,0.0,0.0,3,Overcast,9.1,18.3,83,
2025-03-29T07:00,54.1,49.1,0.0,0.0,0.0,0.0,0,Clear sky,10.3,21.3,79,
2025-03-29T08:00,56.6,51.8,0.0,0.0,0.0,0.0,0,Clear sky,10.3,22.1,74,
2025-03-29T09:00,60.4,55.7,0.0,0.0,0.0,0.0,0,Clear sky,9.9,21.7,64,
2025-03-29T10:00,64.8,61.8,0.0,0.0,0.0,0.0,0,Clear sky,8.0,21.7,62,
2025-03-29T11:00,69.1,67.4,0.0,0.0,0.0,0.0,1,Mainly clear,7.8,18.8,58,
2025-03-29T12:00,73.0,72.6,0.0,0.0,0.0,0.0,3,Overcast,8.9,21.5,53,
2025-03-29T13:00,75.9,73.6,0.0,0.0,0.0,0.0,3,Overcast,11.6,26.2,45,
2025-03-29T14:00,78.4,74.4,0.0,0.0,0.0,0.0,3,Overcast,14.0,30.6,38,
2025-03-29T15:00,78.3,74.7,0.0,0.0,0.0,0.0,3,Overcast,11.0,31.8,41,
2025-03-29T16:00,73.0,73.1,0.008,0.008,0.0,0.0,51,Light drizzle,6.1,27.1,60,
2025-03-29T17:00,74.5,74.5,0.0,0.0,0.0,0.0,2,Partly cloudy,7.2,14.1,59,
2025-03-29T18:00,70.9,68.9,0.024,0.024,0.0,0.0,53,Moderate drizzle,8.5,19.5,57,
2025-03-29T19:00,62.4,61.1,0.114,0.114,0.0,0.0,63,Moderate rain,9.5,16.1,86,
2025-03-29T20:00,50.3,46.0,0.024,0.024,0.0,0.0,53,Moderate drizzle,8.7,24.8,91,
2025-03-29T21:00,46.3,40.7,0.008,0.008,0.0,0.0,51,Light drizzle,8.2,21.0,82,
2025-03-29T22:00,44.7,39.1,0.0,0.0,0.0,0.0,2,Partly cloudy,7.8,18.8,85,
2025-03-29T23:00,43.2,38.3,0.0,0.0,0.0,0.0,2,Partly cloudy,5.4,18.1,86,
2025-03-30T00:00,42.9,38.0,0.0,0.0,0.0,0.0,2,Partly cloudy,5.3,13.6,86,
2025-03-30T01:00,42.1,37.0,0.0,0.0,0.0,0.0,3,Overcast,5.9,14.1,89,
2025-03-30T02:00,41.6,36.2,0.0,0.0,0.0,0.0,3,Overcast,6.6,14.8,89,
2025-03-30T03:00,41.5,36.5,0.0,0.0,0.0,0.0,3,Overcast,5.8,15.4,90,
2025-03-30T04:00,41.7,36.8,0.0,0.0,0.0,0.0,3,Overcast,5.5,12.8,90,
2025-03-30T05:00,41.8,36.9,0.0,0.0,0.0,0.0,3,Overcast,5.6,13.2,90,
2025-03-30T06:00,41.6,36.8,0.0,0.0,0.0,0.0,3,Overcast,5.4,12.8,91,
2025-03-30T07:00,41.5,36.9,0.0,0.0,0.0,0.0,3,Overcast,5.1,12.5,92,
2025-03-30T08:00,42.7,37.7,0.0,0.0,0.0,0.0,3,Overcast,6.1,14.5,89,
2025-03-30T09:00,42.9,38.5,0.0,0.0,0.0,0.0,3,Overcast,4.6,14.5,88,
2025-03-30T10:00,44.6,40.1,0.0,0.0,0.0,0.0,3,Overcast,5.1,13.4,86,
